,InvoiceDate,StockCode,Quantity,Quantity Prediction,PredictedDiff
230759,2011-11-01,22109,-1,-2067242.8855151257,-453.52488851930434
230760,2011-11-01,82494L,51,-2067656.2638741296,-413.37835900388956
230761,2011-11-01,22294,6,-2068118.1435806877,-461.8797065579706
230762,2011-11-01,23553,4,-2068557.0733677398,-438.9297870520824
230763,2011-11-01,23202,15,-2069006.9626882405,-449.88932050063136
230764,2011-11-01,21704,30,-2069422.9917755374,-416.0290872969668
230765,2011-11-01,85123A,39,-2069958.7239662004,-535.7321906629651
230766,2011-11-01,23396,4,-2070400.9023482332,-442.1783820328941
230767,2011-11-01,85036B,6,-2070845.2875959321,-444.3852476989552
230768,2011-11-01,23514,2,-2071292.022531967,-446.73493603483445
230769,2011-11-01,21640,12,-2071723.1561754767,-431.13364350991327
230770,2011-11-01,48173C,5,-2072160.6079573345,-437.45178185778263
230771,2011-11-01,22410,1,-2072613.868610739,-453.2606534044453
230772,2011-11-01,23368,1,-2073073.2977638142,-459.4291530753016
230773,2011-11-01,22815,36,-2073500.9000487803,-427.6022849661271
230774,2011-11-01,17012F,26,-2073923.8383820003,-422.9383332199841
230775,2011-11-01,23359,12,-2074361.781987541,-437.94360554058625
230776,2011-11-01,21621,1,-2074804.468811549,-442.6868240080246
230777,2011-11-01,21623,3,-2075241.675167025,-437.20635547597067
230778,2011-11-01,23354,29,-2075677.2237423274,-435.54857530233886
230779,2011-11-01,23490,20,-2076113.1754024685,-435.95166014115773
230780,2011-11-01,15034,60,-2076528.88136176,-415.7059592914235
230781,2011-11-01,22924,-1,-2076985.4270023764,-456.54564061653207
230782,2011-11-01,85034A,4,-2077447.6449579925,-462.217955616159
230783,2011-11-01,22488,2,-2077917.1005737814,-469.45561578899355
230784,2011-11-01,22345,8,-2078352.6420495112,-435.5414757298237
230785,2011-11-01,23421,1,-2078806.411544075,-453.76949456377247
230786,2011-11-01,22178,27,-2079300.7308526766,-494.31930860156547
230787,2011-11-01,22232,5,-2079756.7799081914,-456.0490555148796
230788,2011-11-01,22435,1,-2080220.3179235337,-463.53801534234805
230789,2011-11-01,20724,30,-2080710.0535607692,-489.7356372355343
230790,2011-11-01,23520,1,-2081152.308651968,-442.25509119877063
230791,2011-11-01,72802C,2,-2081599.3848052092,-447.07615324137316
230792,2011-11-01,82581,3,-2082042.2460419731,-442.86123676389667
230793,2011-11-01,23535,6,-2082493.4067812704,-451.16073929722654
230794,2011-11-01,22841,1,-2082937.8080044307,-444.40122316039447
230795,2011-11-01,23420,2,-2083392.958665117,-455.15066068610287
230796,2011-11-01,23489,11,-2083834.6892570832,-441.7305919663958
230797,2011-11-01,22091,36,-2084245.2417843125,-410.5525272293491
230798,2011-11-01,22712,12,-2084681.1488791476,-435.9070948350058
230799,2011-11-01,23352,8,-2085136.0949133653,-454.94603421772837
230800,2011-11-01,23565,4,-2085583.5012947295,-447.40638136420154
230801,2011-11-01,23494,4,-2086027.1023671413,-443.6010724117883
230802,2011-11-01,23197,2,-2086484.04474585,-456.9423787085997
230803,2011-11-01,22663,10,-2086921.9986212326,-437.9538753826642
230804,2011-11-01,22720,89,-2087297.0029926843,-375.004371451699
230805,2011-11-01,22915,54,-2087704.9312634906,-407.9282708062098
230806,2011-11-01,22112,43,-2088152.5070383002,-447.57577480959304
230807,2011-11-01,22280,2,-2088599.1652317545,-446.65819345438894
230808,2011-11-01,21791,18,-2089062.5687027988,-463.4034710442124
230809,2011-11-01,20727,7,-2089535.6238829694,-473.05518017056147
230810,2011-11-01,22495,1,-2089980.0317648544,-444.4078818850914
230811,2011-11-01,85071D,24,-2090401.269404567,-421.23763971255795
230812,2011-11-01,22988,28,-2090832.3327789,-431.0633743328912
230813,2011-11-01,22333,8,-2091294.2732500138,-461.94047111382463
230814,2011-11-01,20750,2,-2091736.8397820739,-442.56653205992876
230815,2011-11-01,22817,24,-2092163.4254096942,-426.58562762037667
230816,2011-11-01,22436,2,-2092616.0345888014,-452.6091791072201
230817,2011-11-01,23311,6,-2093089.3721696537,-473.3375808522833
230818,2011-11-01,75049L,26,-2093505.5377504458,-416.1655807920811
230819,2011-11-01,23568,2,-2093950.484354819,-444.9466043732415
230820,2011-11-01,23422,2,-2094406.0516607908,-455.56730597181456
230821,2011-11-01,21165,1,-2094869.4204733288,-463.36881253808866
230822,2011-11-01,23492,2,-2095316.165614378,-446.7451410491091
230823,2011-11-01,23437,24,-2095751.644064183,-435.47844980513634
230824,2011-11-01,21733,11,-2096184.5855140337,-432.9414498505246
230825,2011-11-01,23220,6,-2096625.2843264635,-440.69881242983945
230826,2011-11-01,21539,1,-2097076.0220202517,-450.7376937882905
230827,2011-11-01,22424,2,-2097523.5891605825,-447.5671403307659
230828,2011-11-01,23177,9,-2097970.5282301065,-446.9390695239933
230829,2011-11-01,21976,1,-2098465.4936193055,-494.9653891991879
230830,2011-11-01,23353,73,-2098877.4390400085,-411.94542070278226
230831,2011-11-01,82578,2,-2099324.7086870032,-447.2696469946045
230832,2011-11-01,22601,1,-2099907.4780664346,-582.7693794313633
230833,2011-11-01,23566,3,-2100359.388847081,-451.9107806462723
230834,2011-11-01,22113,51,-2100758.810418608,-399.4215715272145
230835,2011-11-01,22441,8,-2101205.673901614,-446.8634830058642
230836,2011-11-01,23186,6,-2101655.2319973647,-449.5580957506564
230837,2011-11-01,23423,2,-2102106.6597066037,-451.4277092392717
230838,2011-11-01,21755,6,-2102554.188044857,-447.52833825306743
230839,2011-11-01,23283,10,-2103002.2297492856,-448.0417044290611
230840,2011-11-01,22907,14,-2103440.2393761463,-438.00962686054527
230841,2011-11-01,22678,3,-2103884.0183601677,-443.7789840213109
230842,2011-11-01,21314,8,-2104371.9378441316,-487.91948396367144
230843,2011-11-01,21446,1,-2104818.506596814,-446.56875268212775
230844,2011-11-01,23567,2,-2105264.6524819313,-446.1458851171257
230845,2011-11-01,23493,13,-2105733.0038600275,-468.35137809606647
230846,2011-11-01,22507,13,-2106174.019244339,-441.01538431112164
230847,2011-11-01,22655,1,-2106620.095495662,-446.0762513232846
230848,2011-11-01,22328,7,-2107071.428621134,-451.3331254714258
230849,2011-11-01,20712,2,-2107552.838374737,-481.40975360323756
230850,2011-11-01,22696,13,-2107987.380690619,-434.5423158815383
230851,2011-11-01,21494,6,-2108458.1172845094,-470.73659389057036
230852,2011-11-01,82582,4,-2108909.3123476924,-451.1950631832149
230853,2011-11-01,22554,37,-2109341.6628539553,-432.3505062630823
230854,2011-11-01,23203,109,-2109740.729744805,-399.0668908496554
230855,2011-11-01,20719,14,-2110212.612670612,-471.88292580722026
230856,2011-11-01,23497,17,-2110719.434971243,-506.8223006312461
230857,2011-11-01,21739,1,-2111177.3422780433,-457.9073067999796
230858,2011-11-01,22121,36,-2111592.038981608,-414.6967035649018
230859,2011-11-01,22899,6,-2112038.8435980217,-446.8046164134018
230860,2011-11-01,21591,5,-2112483.34701316,-444.5034151383554
230861,2011-11-01,23170,60,-2112876.2233715174,-392.87635835744186
230862,2011-11-01,22997,29,-2113296.0217280295,-419.7983565121419
230863,2011-11-01,23215,26,-2113744.445077566,-448.4233495366317
230864,2011-11-01,22151,48,-2114176.067005426,-431.62192786006995
230865,2011-11-01,21559,61,-2114568.124188335,-392.0571829088452
230866,2011-11-01,85036C,12,-2114989.6534633017,-421.529274966703
230867,2011-11-01,23346,1,-2115436.2941496144,-446.6406863125072
230868,2011-11-01,22396,24,-2115859.9979744726,-423.703824858351
230869,2011-11-01,23221,18,-2116294.145435589,-434.14746111645155
230870,2011-11-01,22845,2,-2116741.571630203,-447.4261946140786
230871,2011-11-01,21731,6,-2117250.424864512,-508.85323430890975
230872,2011-11-01,23551,24,-2117679.705402595,-429.2805380831127
230873,2011-11-01,22940,7,-2118129.351194385,-449.64579178992557
230874,2011-11-01,23230,50,-2118548.225228024,-418.8740336391198
230875,2011-11-01,20978,16,-2118986.5862953,-438.3610672759384
230876,2011-11-01,22228,2,-2119444.8964542327,-458.31015893258797
230877,2011-11-01,85071A,11,-2119884.857424369,-439.9609701363948
230878,2011-11-01,22766,8,-2120337.1324751377,-452.2750507684944
230879,2011-11-01,72802B,1,-2120795.536345993,-458.4038708552282
230880,2011-11-01,20975,3,-2121288.4898095457,-492.95346355232135
230881,2011-11-01,23291,9,-2121730.317623217,-441.8278136712942
230882,2011-11-01,85152,4,-2122213.7682226086,-483.4505993913977
230883,2011-11-01,23358,6,-2122660.3254999314,-446.55727732281986
230884,2011-11-01,79321,21,-2123117.7432758347,-457.41777590337784
230885,2011-11-01,23485,1,-2123566.5308169285,-448.7875410938711
230886,2011-11-01,85071B,47,-2123969.501581652,-402.9707647233809
230887,2011-11-01,23263,1,-2124468.769266181,-499.26768452916025
230888,2011-11-01,22092,2,-2124916.37881585,-447.6095496687814
230889,2011-11-01,23397,4,-2125365.6444833376,-449.265667487683
230890,2011-11-01,21259,2,-2125812.4007792813,-446.7562959435491
230891,2011-11-01,23314,2,-2126259.710995762,-447.31021648104604
230892,2011-11-01,22144,10,-2126856.9666142724,-597.2556185104879
230893,2011-11-01,POST,12,-2127304.2651902996,-447.29857602713076
230894,2011-11-01,20971,14,-2127746.63256042,-442.3673701203422
230895,2011-11-01,23564,3,-2128194.850929566,-448.21836914657564
230896,2011-11-01,21326,24,-2128622.823958953,-427.97302938692246
230897,2011-11-01,22460,14,-2129082.435071751,-459.61111279807926
230898,2011-11-01,22910,178,-2129398.5396266063,-316.10455485540723
230899,2011-11-01,23509,4,-2129845.526294409,-446.98666780262766
230900,2011-11-01,22961,108,-2130314.2001505555,-468.67385614671406
230901,2011-11-01,23355,36,-2130801.947094027,-487.74694347141957
230902,2011-11-01,22574,24,-2131243.6493973304,-441.70230330326166
230903,2011-11-01,23486,2,-2131691.4879681896,-447.8385708593344
230904,2011-11-01,22492,36,-2132181.0551165985,-489.56714840867903
230905,2011-11-01,22859,6,-2132737.107143218,-556.0520266198386
230906,2011-11-01,23424,4,-2133184.6043470674,-447.49720384929594
230907,2011-11-01,22816,12,-2133758.9714274877,-574.3670804202202
230908,2011-11-01,22597,146,-2134181.8856665622,-422.91423907455004
230909,2011-11-01,23510,5,-2134621.561827784,-439.6761612218879
230910,2011-11-01,85175,16,-2135086.151719954,-464.5898921700879
230911,2011-11-01,22114,6,-2135593.1037557917,-506.95203583776305
230912,2011-11-01,84944,5,-2136043.639144945,-450.5353891530937
230913,2011-11-01,23356,17,-2136484.979369762,-441.34022481688464
230914,2011-11-01,23496,6,-2136935.1068350263,-450.1274652643524
230915,2011-11-01,21041,1,-2137384.278623679,-449.17178865274633
230916,2011-11-01,21703,8,-2137851.640859391,-467.3622357120211
230917,2011-11-01,22155,7,-2138301.0660188524,-449.4251594615491
230918,2011-11-01,22938,24,-2138727.530520261,-426.4645014083493
230919,2011-11-01,23198,31,-2139174.8156202626,-447.2851000016272
230920,2011-11-01,23191,4,-2139625.1127062496,-450.2970859869134
230921,2011-11-01,85099B,84,-2140091.1190896058,-466.00638335596403
230922,2011-11-01,22412,2,-2140546.5632612393,-455.4441716336211
230923,2011-11-01,21469,1,-2140999.0946260537,-452.5313648143124
230924,2011-11-01,23012,14,-2141449.0662254402,-449.97159938640976
230925,2011-11-01,22673,14,-2141885.693495775,-436.62727033475255
230926,2011-11-01,22853,6,-2142329.443279744,-443.7497839689259
230927,2011-11-01,22403,12,-2142768.5628506127,-439.11957086848247
230928,2011-11-01,22909,49,-2143224.895038011,-456.3321873982225
230929,2011-11-01,85183A,-1,-2143687.4900773326,-462.5950393215552
230930,2011-11-01,21975,4,-2144134.358776263,-446.8686989301385
230931,2011-11-01,21977,27,-2144607.884823227,-473.52604696392626
230932,2011-11-01,23544,3,-2145060.003845789,-452.11902256217246
230933,2011-11-01,22768,2,-2145513.1900629085,-453.18621711952943
230934,2011-11-01,22501,3,-2145962.281150432,-449.0910875232548
230935,2011-11-01,23404,9,-2146408.8260375527,-446.5448871207688
230936,2011-11-01,23388,9,-2146851.785096281,-442.9590587285598
230937,2011-11-01,21745,2,-2147298.9275671095,-447.1424708280894
230938,2011-11-01,23190,3,-2147760.995605446,-462.0680383365717
230939,2011-11-01,23530,18,-2148200.689752791,-439.6941473451517
230940,2011-11-01,22616,48,-2148601.6655983445,-400.9758455534291
230941,2011-11-01,22804,2,-2149053.4830870978,-451.817488753174
230942,2011-11-01,22865,26,-2149629.6307952385,-576.1477081408964
230943,2011-11-01,23189,1,-2150081.5706871953,-451.93989195681627
230944,2011-11-01,22558,17,-2150532.858659134,-451.2879719384954
230945,2011-11-01,23275,24,-2150972.8794369907,-440.02077785684907
230946,2011-11-01,20868,60,-2151367.5211106306,-394.64167363976105
230947,2011-11-01,23389,4,-2151816.344705393,-448.82359476239344
230948,2011-11-01,22154,7,-2152269.7033364545,-453.3586310611626
230949,2011-11-01,22551,1,-2152724.7740932954,-455.07075684102654
230950,2011-11-01,22407,6,-2153170.2125494853,-445.4384561899447
230951,2011-11-01,22588,2,-2153623.690380442,-453.4778309565698
230952,2011-11-01,23454,4,-2154072.359210957,-448.6688305147137
230953,2011-11-01,22469,62,-2154492.273183192,-419.91397223538746
230954,2011-11-01,23267,12,-2154934.277849566,-442.0046663742374
230955,2011-11-01,23340,13,-2155374.5021603443,-440.22431077814844
230956,2011-11-01,21411,1,-2155827.8171946956,-453.31503435151643
230957,2011-11-01,23349,16,-2156297.514842532,-469.69764783659303
230958,2011-11-01,70006,6,-2156741.891982427,-444.37713989463714
230959,2011-11-01,23433,3,-2157211.115154994,-469.2231725673525
230960,2011-11-01,22843,2,-2157671.677752833,-460.5625978386757
230961,2011-11-01,21935,1,-2158172.6786938487,-501.00094101569636
230962,2011-11-01,22567,2,-2158625.991963338,-453.31326948924266
230963,2011-11-01,23381,24,-2159077.0303783994,-451.0384150613332
230964,2011-11-01,22867,16,-2159572.4111079373,-495.3807295380896
230965,2011-11-01,23545,25,-2160019.0546303983,-446.6435224608768
230966,2011-11-01,23193,1,-2160469.859419088,-450.8047886895971
230967,2011-11-01,23206,62,-2160864.0496598827,-394.19024079457694
230968,2011-11-01,84843,18,-2161302.47149322,-438.4218333373897
230969,2011-11-01,22119,3,-2161757.360330694,-454.88883747391054
230970,2011-11-01,82483,37,-2162181.258425844,-423.8980951498457
230971,2011-11-01,21136,32,-2162670.5345386,-489.27611275600793
230972,2011-11-01,21498,50,-2163117.877984946,-447.34344634604327
230973,2011-11-01,22809,8,-2163565.4131041234,-447.53511917724717
230974,2011-11-01,21466,6,-2164014.433995274,-449.02089115044066
230975,2011-11-01,21668,12,-2164465.475658234,-451.0416629600981
230976,2011-11-01,22561,2,-2164954.355577585,-488.87991935047637
230977,2011-11-01,23458,2,-2165406.8754994716,-452.5199218867499
230978,2011-11-01,22233,3,-2165869.9376296955,-463.0621302237781
230979,2011-11-01,84509A,1,-2166322.578537083,-452.6409073878085
230980,2011-11-01,85035C,16,-2166761.391774641,-438.81323755777186
230981,2011-11-01,23174,13,-2167206.795880329,-445.4041056878046
230982,2011-11-01,22838,3,-2167656.0117388284,-449.21585849936173
230983,2011-11-01,22320,3,-2168106.690114552,-450.6783757237938
230984,2011-11-01,23295,9,-2168565.3219524533,-458.631837901187
230985,2011-11-01,23344,121,-2168931.012820244,-365.690867790373
230986,2011-11-01,85136A,6,-2169296.017732955,-365.004912711187
230987,2011-11-01,23382,30,-2169726.35593438,-430.3382014248576
230988,2011-11-01,23457,5,-2170180.6257224325,-454.26978805225684
230989,2011-11-01,22138,29,-2170649.783732009,-469.15800957675054
230990,2011-11-01,85135C,2,-2171045.196500922,-395.4127689130721
230991,2011-11-01,85231B,12,-2171490.223774695,-445.0272737729361
230992,2011-11-01,85124B,2,-2171943.0673362804,-452.8435615853581
230993,2011-11-01,20973,104,-2172302.6725035673,-359.60516728694864
230994,2011-11-01,23264,17,-2172766.5107657253,-463.83826215793783
230995,2011-11-01,23312,2,-2173223.5102263163,-456.99946059122817
230996,2011-11-01,21034,5,-2173675.9901892627,-452.47996294651466
230997,2011-11-01,22952,136,-2174045.027959841,-369.0377705783477
230998,2011-11-01,23405,4,-2174496.5154178035,-451.4874579624802
230999,2011-11-01,22690,11,-2174939.2199286525,-442.7045108491961
231000,2011-11-01,82482,15,-2175437.0767035116,-497.85677485924356
231001,2011-11-01,23403,4,-2175891.326322758,-454.24961924632294
231002,2011-11-01,22662,5,-2176339.7247219565,-448.3983991983278
231003,2011-11-01,23298,11,-2176783.9936859044,-444.2689639477194
231004,2011-11-01,22189,13,-2177266.2080800133,-482.21439410866964
231005,2011-11-01,21670,12,-2177720.7610653196,-454.5529853063336
231006,2011-11-01,82583,52,-2178133.7801006334,-413.01903531356527
231007,2011-11-01,21159,24,-2178564.6617385475,-430.8816379142781
231008,2011-11-01,48187,2,-2179025.339414688,-460.67767614042396
231009,2011-11-01,22791,12,-2179493.767654259,-468.42823957159885
231010,2011-11-01,22566,7,-2179940.262683326,-446.4950290667618
231011,2011-11-01,22661,20,-2180377.82968647,-437.5670031441248
231012,2011-11-01,22619,4,-2180838.6074297894,-460.7777433193104
231013,2011-11-01,23541,8,-2181289.2288817894,-450.62145199994484
231014,2011-11-01,21452,2,-2181745.6061663185,-456.37728452918606
231015,2011-11-01,22771,24,-2182187.5971396575,-441.99097333881195
231016,2011-11-01,23532,3,-2182642.003915765,-454.40677610761134
231017,2011-11-01,85048,10,-2183087.058929879,-445.05501411441827
231018,2011-11-01,23393,3,-2183546.2847765456,-459.22584666656616
231019,2011-11-01,85053,6,-2184001.50071919,-455.21594264452983
231020,2011-11-01,22231,10,-2184459.2607092955,-457.759990105485
231021,2011-11-01,22152,24,-2184919.925161516,-460.6644522203106
231022,2011-11-01,23318,156,-2185254.910277399,-334.98511588299465
231023,2011-11-01,23507,8,-2185696.3830204033,-441.47274300438136
231024,2011-11-01,22863,1,-2186150.3906629873,-454.00764258407156
231025,2011-11-01,23000,1,-2186615.257218479,-464.8665554919974
231026,2011-11-01,23175,21,-2187063.636310992,-448.379092512733
231027,2011-11-01,21264,8,-2187509.9776440905,-446.3413330988993
231028,2011-11-01,22300,6,-2187967.831351395,-457.85370730464587
231029,2011-11-01,23308,1,-2188471.544973115,-503.71362171979206
231030,2011-11-01,21086,12,-2188927.9578670175,-456.4128939023824
231031,2011-11-01,21169,11,-2189385.440837027,-457.4829700093895
231032,2011-11-01,23234,16,-2189849.236460336,-463.79562330905287
